segment_id	audio_filepath	duration	snr_db	vad_ratio	text_raw	text_clean	word_count	speaker_id
waxal_asr_400bfe38b6874fecb9b28b246d65144c	data/fulfulde_run/audio/waxal_asr_400bfe38b6874fecb9b28b246d65144c.wav	3.06	52.88	0.77	hii? ɓinngel ko waddu ma ɗoo?	hii ɓinngel ko waddu ma ɗoo	6	unknown
waxal_asr_cfcbbb5c129f4b87a42e10567bd81f35	data/fulfulde_run/audio/waxal_asr_cfcbbb5c129f4b87a42e10567bd81f35.wav	4.938	25.96	0.95	O ardi ɓe, o yaari ɓe haa wahnde jey jiire nasti goo, o wii yoo :	o ardi ɓe o yaari ɓe haa wahnde jey jiire nasti goo o wii yoo	15	unknown
waxal_asr_567a7347191b4b9abfbc1cac5efc1e0e	data/fulfulde_run/audio/waxal_asr_567a7347191b4b9abfbc1cac5efc1e0e.wav	2.52	54.2	0.71	yewi mo junngo liyel;	yewi mo junngo liyel	4	unknown
waxal_asr_43bb245ea15840d79d0acd20e5ff7cfb	data/fulfulde_run/audio/waxal_asr_43bb245ea15840d79d0acd20e5ff7cfb.wav	4.51	44.94	0.79	Ɓe nasti : To miin hoo’i laalayel soondu ladde ;	ɓe nasti to miin hoo i laalayel soondu ladde	9	unknown
waxal_asr_46d6bdeaeb2b41de8b57dfafac8594a1	data/fulfulde_run/audio/waxal_asr_46d6bdeaeb2b41de8b57dfafac8594a1.wav	9.434	49.96	0.78	hhh ? Alla am yiini yam, an innu nii ko’e ɗiɗi, kosɗe nayi, subahaatinillaahi! Hhh ?	hhh alla am yiini yam an innu nii ko e ɗiɗi kosɗe nayi subahaatinillaahi hhh	15	unknown
waxal_asr_377649608aec4df2b3300b59fb83f1bd	data/fulfulde_run/audio/waxal_asr_377649608aec4df2b3300b59fb83f1bd.wav	6.0	52.87	0.79	Nga yehi nga jooɗi ɓe ɗon una : daada Damseere kuma;	nga yehi nga jooɗi ɓe ɗon una daada damseere kuma	10	unknown
waxal_asr_2d62ca80b438467295d4da63ec524e69	data/fulfulde_run/audio/waxal_asr_2d62ca80b438467295d4da63ec524e69.wav	3.325	25.5	0.94	o wii yoo to o defi yam ɓelle njooro;	o wii yoo to o defi yam ɓelle njooro	9	unknown
waxal_asr_372e4711a62e41db930669f7d7c7a911	data/fulfulde_run/audio/waxal_asr_372e4711a62e41db930669f7d7c7a911.wav	13.068	48.89	0.68	Ɓe mbii : jottakam, to o debbo en ngaɗ gaari koddeeri, to o debbo kam naa en ngi’an o waaftoto kodde.	ɓe mbii jottakam to o debbo en ngaɗ gaari koddeeri to o debbo kam naa en ngi an o waaftoto kodde	21	unknown
waxal_asr_3b4b0d896e0c4db6b849e909ed7c56aa	data/fulfulde_run/audio/waxal_asr_3b4b0d896e0c4db6b849e909ed7c56aa.wav	2.52	52.06	0.63	bee burɗi daneeji;	bee burɗi daneeji	3	unknown
waxal_asr_ae2426e898b44782a733197389d8045b	data/fulfulde_run/audio/waxal_asr_ae2426e898b44782a733197389d8045b.wav	6.78	45.27	0.81	Jam, laamɗo goo yiɗaa daada goo bee ɓinngel goo fuu, ɓe ɗon njooɗi non.	jam laamɗo goo yiɗaa daada goo bee ɓinngel goo fuu ɓe ɗon njooɗi non	14	unknown
waxal_asr_d14b088cb09e41d384aa51a6c137ce89	data/fulfulde_run/audio/waxal_asr_d14b088cb09e41d384aa51a6c137ce89.wav	2.28	49.37	0.8	Adda hokki mo o ƴakki.	adda hokki mo o ƴakki	5	unknown
waxal_asr_096ffa97ddc6459b8b774cd249b736f6	data/fulfulde_run/audio/waxal_asr_096ffa97ddc6459b8b774cd249b736f6.wav	5.91	34.76	0.89	Ɗum latti gilɗi, o yehi o wii mallumjo, mallumjo wii mo o acca.	ɗum latti gilɗi o yehi o wii mallumjo mallumjo wii mo o acca	13	unknown
waxal_asr_a7d9cae86d0e44e39dd2940ce7df6946	data/fulfulde_run/audio/waxal_asr_a7d9cae86d0e44e39dd2940ce7df6946.wav	2.63	54.9	0.72	ɓinngel am,  to njaata?	ɓinngel am to njaata	4	unknown
waxal_asr_ab890a1fbb86462094cfddc367f0a879	data/fulfulde_run/audio/waxal_asr_ab890a1fbb86462094cfddc367f0a879.wav	18.315	52.66	0.77	O ɗon yaha, o ɗon yaha, o ɗon yaha, nii non suy o yaali yimɓe jur haa laawol ɗon mooɓti babal feere nii, haa o saalo o dilla o numi gorko goo wii no mo taa taa luttir kumpa.	o ɗon yaha o ɗon yaha o ɗon yaha nii non suy o yaali yimɓe jur haa laawol ɗon mooɓti babal feere nii haa o saalo o dilla o numi gorko goo wii no mo taa taa luttir kumpa	39	unknown
waxal_asr_9bd13fbad7114c3f8bd2db3c342bda39	data/fulfulde_run/audio/waxal_asr_9bd13fbad7114c3f8bd2db3c342bda39.wav	8.304	37.07	0.89	on nanngi ɗaɗol o wi’ata, on nanngi ɗaɗol ɓe ɗon pooɗa, ɓe ɗon pooɗa haa ɓe ngurtini mo but yaasi.	on nanngi ɗaɗol o wi ata on nanngi ɗaɗol ɓe ɗon pooɗa ɓe ɗon pooɗa haa ɓe ngurtini mo but yaasi	21	unknown
waxal_asr_d52318707d38424ebb54e2edd806d55a	data/fulfulde_run/audio/waxal_asr_d52318707d38424ebb54e2edd806d55a.wav	9.718	48.82	0.69	Kad doo ɓinngel goo jeeɗo. To baaba muuɗum waalake eewni nii, kad doo o fuɗɗita :	kad doo ɓinngel goo jeeɗo to baaba muuɗum waalake eewni nii kad doo o fuɗɗita	15	unknown
waxal_asr_5b01a794600d44cba252abe43d73d084	data/fulfulde_run/audio/waxal_asr_5b01a794600d44cba252abe43d73d084.wav	6.6	47.94	0.75	O wii : ɗistuɗo jaaral ngal fuu, nden kaŋum wari hunnde nde.	o wii ɗistuɗo jaaral ngal fuu nden kaŋum wari hunnde nde	11	unknown
waxal_asr_d77680ef6d8741d8a4498985999f2b8b	data/fulfulde_run/audio/waxal_asr_d77680ef6d8741d8a4498985999f2b8b.wav	2.22	39.29	0.92	buuworɗi boɗeeji kumaa;	buuworɗi boɗeeji kumaa	3	unknown
waxal_asr_b4e2c72b114140669defdc33c41534eb	data/fulfulde_run/audio/waxal_asr_b4e2c72b114140669defdc33c41534eb.wav	10.096	45.91	0.83	o yuppi, o yari fuu ; Jam, o tokki laawol o yehi o tawoy ɓiira maayo ɗon heewi, farawre ɗon yino :	o yuppi o yari fuu jam o tokki laawol o yehi o tawoy ɓiira maayo ɗon heewi farawre ɗon yino	20	unknown
waxal_asr_c9819dad8ebd4f4ebb82ae691d1ce465	data/fulfulde_run/audio/waxal_asr_c9819dad8ebd4f4ebb82ae691d1ce465.wav	6.842	38.21	0.91	Ɗum pat ɗum dillidi ɗum ɗali mo nder naange raayatan ban naane maajum.	ɗum pat ɗum dillidi ɗum ɗali mo nder naange raayatan ban naane maajum	13	unknown
waxal_asr_3c0853e913ae43deaf59948841d9a6d4	data/fulfulde_run/audio/waxal_asr_3c0853e913ae43deaf59948841d9a6d4.wav	6.3	52.47	0.79	Luyuu luyuu luyuu gooto mo sawru sagaandu naa	luyuu luyuu luyuu gooto mo sawru sagaandu naa	8	unknown
waxal_asr_cb205f27bbe84fccb635560f340c9a1b	data/fulfulde_run/audio/waxal_asr_cb205f27bbe84fccb635560f340c9a1b.wav	21.42	53.49	0.76	Wuro ngoo, debbo yaata ton sey gorko. O debbo, o wii o yahan wuro maajum. Debbo fuu to yehi ton ɓe nyaaman ɗum, o wii baaba maako o yahan wuro man, baaba maako wii : sike? O wii : mi yahan, baaba wii : sike? O wii : mi yahan.	wuro ngoo debbo yaata ton sey gorko o debbo o wii o yahan wuro maajum debbo fuu to yehi ton ɓe nyaaman ɗum o wii baaba maako o yahan wuro man baaba maako wii sike o wii mi yahan baaba wii sike o wii mi yahan	46	unknown
waxal_asr_ab303a16d92348d48300ea910cab53b6	data/fulfulde_run/audio/waxal_asr_ab303a16d92348d48300ea910cab53b6.wav	5.613	47.47	0.75	To yonki waali kam, sil ngaddana en, nyeɗoya haa ton.	to yonki waali kam sil ngaddana en nyeɗoya haa ton	10	unknown
waxal_asr_23e227b99def4fafaeb5aabba3f9e548	data/fulfulde_run/audio/waxal_asr_23e227b99def4fafaeb5aabba3f9e548.wav	2.317	50.56	0.84	Daada Dugusaare maa,	daada dugusaare maa	3	unknown
waxal_asr_bb1efdfe372f498d87041cf947636987	data/fulfulde_run/audio/waxal_asr_bb1efdfe372f498d87041cf947636987.wav	4.86	45.28	0.83	jottakam o loori, en ngaɗa dabare teenoyen leɗɗe,	jottakam o loori en ngaɗa dabare teenoyen leɗɗe	8	unknown
waxal_asr_855eee2d1d5644fa94642837b58ee800	data/fulfulde_run/audio/waxal_asr_855eee2d1d5644fa94642837b58ee800.wav	5.5	37.68	0.89	Rawaandu wooru nani fiɗɗi nofru nii ni, nii ni, wii :	rawaandu wooru nani fiɗɗi nofru nii ni nii ni wii	10	unknown
waxal_asr_c8c09ad384dd414d95bb00e9f618c287	data/fulfulde_run/audio/waxal_asr_c8c09ad384dd414d95bb00e9f618c287.wav	7.352	45.91	0.86	yah, ngel ɗon yaha, ngel ɗon yaha, ngel ɗon yaha, ngel fotti bee mukoy ɗiɗi, mukoy ;	yah ngel ɗon yaha ngel ɗon yaha ngel ɗon yaha ngel fotti bee mukoy ɗiɗi mukoy	16	unknown
waxal_asr_de0219a74d1d4dd2b7f0105ab0c2e444	data/fulfulde_run/audio/waxal_asr_de0219a74d1d4dd2b7f0105ab0c2e444.wav	2.366	53.3	0.59	O wii : ayyee?	o wii ayyee	3	unknown
waxal_asr_2abac5ff3a8e4349b3fec2334c05aae1	data/fulfulde_run/audio/waxal_asr_2abac5ff3a8e4349b3fec2334c05aae1.wav	4.74	46.74	0.68	Debbo wii : miin kam nde tati ɓe ɗon kaa’ootira.	debbo wii miin kam nde tati ɓe ɗon kaa ootira	10	unknown
waxal_asr_84d37f2575da49f6800ab89c28d678d4	data/fulfulde_run/audio/waxal_asr_84d37f2575da49f6800ab89c28d678d4.wav	2.958	45.2	0.83	jam ɓinngel ko wadduma ɗoo ?	jam ɓinngel ko wadduma ɗoo	5	unknown
waxal_asr_8bed5aec9056470f82b225d51a1db96d	data/fulfulde_run/audio/waxal_asr_8bed5aec9056470f82b225d51a1db96d.wav	7.464	52.71	0.82	o wii yoo : yah, Alla yaare jam, Alla wartire jam, a fottan bee mokoy jeego;	o wii yoo yah alla yaare jam alla wartire jam a fottan bee mokoy jeego	15	unknown
waxal_asr_daf4d581cf614a2ebf952cb83a8f5792	data/fulfulde_run/audio/waxal_asr_daf4d581cf614a2ebf952cb83a8f5792.wav	22.566	53.48	0.76	Jam, ɓinngel teɓɓiti wicco gaaji tap, o wari o ummi o ardini ɗum ɗaw ɗaw ɗaw, haa o wartiri, o wari haa les wuro, o wii : doggu huucu kadi, ɓiirabattu, o taarti paar, o wayliti maako o huuci;	jam ɓinngel teɓɓiti wicco gaaji tap o wari o ummi o ardini ɗum ɗaw ɗaw ɗaw haa o wartiri o wari haa les wuro o wii doggu huucu kadi ɓiirabattu o taarti paar o wayliti maako o huuci	38	unknown
waxal_asr_e7bff01d267b4f6e8877fd62dd92445a	data/fulfulde_run/audio/waxal_asr_e7bff01d267b4f6e8877fd62dd92445a.wav	4.435	43.7	0.81	Debbo oo, o gooto pal e baaba maako.	debbo oo o gooto pal e baaba maako	8	unknown
waxal_asr_5080a0a40d5849eb804081d3392633ed	data/fulfulde_run/audio/waxal_asr_5080a0a40d5849eb804081d3392633ed.wav	3.491	41.21	0.9	o nyaami o wii : to Damseere am?	o nyaami o wii to damseere am	7	unknown
waxal_asr_c16bc84c76274de4a8b9e4acd6813c49	data/fulfulde_run/audio/waxal_asr_c16bc84c76274de4a8b9e4acd6813c49.wav	2.1	55.31	0.51	Wasgo naa?	wasgo naa	2	unknown
waxal_asr_3ce06a21f0dc408c92c156a6e231d5f6	data/fulfulde_run/audio/waxal_asr_3ce06a21f0dc408c92c156a6e231d5f6.wav	4.604	47.97	0.86	o faandi babal dundeehi goo, o wi’ata :	o faandi babal dundeehi goo o wi ata	8	unknown
waxal_asr_066577e60f914c84a075f7ed139f8d96	data/fulfulde_run/audio/waxal_asr_066577e60f914c84a075f7ed139f8d96.wav	12.645	45.84	0.81	Hunnde goo, debbo maako yejjiti tappi nga, o ɗon jooɗi njawdi mbaala yaali mo e yonnde, yaali wii mo : Hamma min ndillidi;	hunnde goo debbo maako yejjiti tappi nga o ɗon jooɗi njawdi mbaala yaali mo e yonnde yaali wii mo hamma min ndillidi	22	unknown
waxal_asr_d20f5d91ca3146fca5b0b9a34427b26f	data/fulfulde_run/audio/waxal_asr_d20f5d91ca3146fca5b0b9a34427b26f.wav	7.147	42.01	0.9	Baaba wii : yaaru mo e jaartirde, o yaari mo e jaartirde o moɗi o haaraay.	baaba wii yaaru mo e jaartirde o yaari mo e jaartirde o moɗi o haaraay	15	unknown
waxal_asr_f4338edfc7164d52aa889b04eb7a2306	data/fulfulde_run/audio/waxal_asr_f4338edfc7164d52aa889b04eb7a2306.wav	2.566	33.44	0.91	o wii : daada Damseere kuma;	o wii daada damseere kuma	5	unknown
waxal_asr_2921bc99eefe467fab17624e0c122fa7	data/fulfulde_run/audio/waxal_asr_2921bc99eefe467fab17624e0c122fa7.wav	2.217	42.32	0.88	suka njaalta mi njala mi.	suka njaalta mi njala mi	5	unknown
waxal_asr_d4a88d15898e47cf92ff45dbcdb28b06	data/fulfulde_run/audio/waxal_asr_d4a88d15898e47cf92ff45dbcdb28b06.wav	3.909	59.22	0.76	Kad doo o wi’a : suka njaala mi njala mi;	kad doo o wi a suka njaala mi njala mi	10	unknown
waxal_asr_4c30f8518bfd44b580d62f1c7b7e8db5	data/fulfulde_run/audio/waxal_asr_4c30f8518bfd44b580d62f1c7b7e8db5.wav	18.016	52.1	0.75	Ɓinngel ngel wadda junngo, o difa ɗum o yolla ton. O fuɗɗita ŋoolgo kekerek kekerek, ngel boo wara : Sammbo hokkam ne ko ƴakkata? War an boo mi hokke,	ɓinngel ngel wadda junngo o difa ɗum o yolla ton o fuɗɗita ŋoolgo kekerek kekerek ngel boo wara sammbo hokkam ne ko ƴakkata war an boo mi hokke	28	unknown
waxal_asr_c6ded6ff08004f489a507a0d39449bca	data/fulfulde_run/audio/waxal_asr_c6ded6ff08004f489a507a0d39449bca.wav	3.3	43.32	0.73	ɓiira ɓe ɗon caaɓna, ɓe ɗon caaɓna,	ɓiira ɓe ɗon caaɓna ɓe ɗon caaɓna	7	unknown
waxal_asr_12108600573d4f5e8f310d928950395b	data/fulfulde_run/audio/waxal_asr_12108600573d4f5e8f310d928950395b.wav	10.994	34.87	0.91	Mi mooroyo haa mututu gojoowa, yaadikko am wii mi mooroyo haa mututu gojoowa, o wii : yah, Alla yaare jam, Alla wartire jam;	mi mooroyo haa mututu gojoowa yaadikko am wii mi mooroyo haa mututu gojoowa o wii yah alla yaare jam alla wartire jam	22	unknown
waxal_asr_a13eab2a2b214688bdc86c0bdd599568	data/fulfulde_run/audio/waxal_asr_a13eab2a2b214688bdc86c0bdd599568.wav	4.473	49.06	0.84	Anndi Buhaari daabo anndi mo pullo caadi ;	anndi buhaari daabo anndi mo pullo caadi	7	unknown
waxal_asr_4cfb7cd1590142b4927fe647411e27ca	data/fulfulde_run/audio/waxal_asr_4cfb7cd1590142b4927fe647411e27ca.wav	2.16	52.25	0.58	Ɓe mbii : sey noy?	ɓe mbii sey noy	4	unknown
waxal_asr_572435247d184f99a5881938f6318ad1	data/fulfulde_run/audio/waxal_asr_572435247d184f99a5881938f6318ad1.wav	13.15	41.14	0.91	O waddi sirla o waɗi, o waddi marabbaare o waɗi, o waddi hufineere o waɗi, faɗo wanngo, jamje ɗiɗi, o itti kuuje rewɓeeje fuu, o dilli.	o waddi sirla o waɗi o waddi marabbaare o waɗi o waddi hufineere o waɗi faɗo wanngo jamje ɗiɗi o itti kuuje rewɓeeje fuu o dilli	26	unknown
waxal_asr_b8b28d4facfc49818fb90e0c294ae02a	data/fulfulde_run/audio/waxal_asr_b8b28d4facfc49818fb90e0c294ae02a.wav	12.659	42.53	0.79	Jam, o aardi ɓiɓɓe aa’adama en turr haa ɓe njehi e wurguure, ɓe kersa mboodi waa’a ndiyam heewa ba naane,	jam o aardi ɓiɓɓe aa adama en turr haa ɓe njehi e wurguure ɓe kersa mboodi waa a ndiyam heewa ba naane	22	unknown
waxal_asr_860939b97ab740ab839cb72641a2dc28	data/fulfulde_run/audio/waxal_asr_860939b97ab740ab839cb72641a2dc28.wav	9.588	57.92	0.75	Ndiyam lorake pat, o wurtake, o hoo’i yeeraande o hokkiti foondu, ɓe kuuci.	ndiyam lorake pat o wurtake o hoo i yeeraande o hokkiti foondu ɓe kuuci	14	unknown
waxal_asr_d1ee0cc20bc544ffabe07f0f8c204e7f	data/fulfulde_run/audio/waxal_asr_d1ee0cc20bc544ffabe07f0f8c204e7f.wav	4.32	44.26	0.81	rimanammi njawdiri, njawdiri noonaandi;	rimanammi njawdiri njawdiri noonaandi	4	unknown
waxal_asr_3390246f9a904e46b1ee824e0e0e4bc0	data/fulfulde_run/audio/waxal_asr_3390246f9a904e46b1ee824e0e0e4bc0.wav	12.66	43.89	0.82	Ɓe ndilla ladde ɗaɓɓitoygo ko ɓe nyaama. Daada saakinde yaha haa ɗaɓɓitoya jawle ko ɓe ƴakka bee baaba ɓikkoy muuɗum bee ɓikkon muuɗum.	ɓe ndilla ladde ɗaɓɓitoygo ko ɓe nyaama daada saakinde yaha haa ɗaɓɓitoya jawle ko ɓe ƴakka bee baaba ɓikkoy muuɗum bee ɓikkon muuɗum	23	unknown
waxal_asr_4c85ac8ad1ee47b7a66504f05aa51e6d	data/fulfulde_run/audio/waxal_asr_4c85ac8ad1ee47b7a66504f05aa51e6d.wav	6.631	25.07	0.91	rimanammi njawdiri, njawdiri noonaandi mi yahrana cubboowo;	rimanammi njawdiri njawdiri noonaandi mi yahrana cubboowo	7	unknown
waxal_asr_b58fc053ca324e8ab035b4a2ebca701d	data/fulfulde_run/audio/waxal_asr_b58fc053ca324e8ab035b4a2ebca701d.wav	4.38	49.81	0.73	ɓiira rewɓe pat mooɓti, ɓiira bee ɓikkoy.	ɓiira rewɓe pat mooɓti ɓiira bee ɓikkoy	7	unknown
waxal_asr_2b6bd61945464644bc5e694f5993c465	data/fulfulde_run/audio/waxal_asr_2b6bd61945464644bc5e694f5993c465.wav	11.092	46.57	0.82	Jam, debbo goo wurti wi’ata : Alla woonane o gorko, ɓe mbii : booɗɗum! Ajabaajo kam heɓi ɓe ndokkiɗum ceede fewi.	jam debbo goo wurti wi ata alla woonane o gorko ɓe mbii booɗɗum ajabaajo kam heɓi ɓe ndokkiɗum ceede fewi	20	unknown
waxal_asr_e296a47e66ce457bb955df5d7338f05d	data/fulfulde_run/audio/waxal_asr_e296a47e66ce457bb955df5d7338f05d.wav	2.564	45.64	0.81	Adda wii : e no mbaɗeten?	adda wii e no mbaɗeten	5	unknown
waxal_asr_74e608bc7efe44f0a0496fbb07ccdd4c	data/fulfulde_run/audio/waxal_asr_74e608bc7efe44f0a0496fbb07ccdd4c.wav	2.975	51.14	0.78	ɓiira enɗi ɗon palpaltiri,	ɓiira enɗi ɗon palpaltiri	4	unknown
waxal_asr_0f339ac42ef34579b85f30ffbd8a6f4f	data/fulfulde_run/audio/waxal_asr_0f339ac42ef34579b85f30ffbd8a6f4f.wav	4.787	54.42	0.75	ooho, en njooɗoto naa malli a dillan ?	ooho en njooɗoto naa malli a dillan	7	unknown
waxal_asr_ffa21b86c7ef4abeb5bd2cf11d3d21a4	data/fulfulde_run/audio/waxal_asr_ffa21b86c7ef4abeb5bd2cf11d3d21a4.wav	12.241	54.91	0.72	Adda goo hoo’i faɗo hokki mo, tamma goonga o waɗi doondi nder ton, adda yaaɓa faɗo dootkal saama.	adda goo hoo i faɗo hokki mo tamma goonga o waɗi doondi nder ton adda yaaɓa faɗo dootkal saama	19	unknown
waxal_asr_cc31e5013b6e4af1bdecfab2cb425577	data/fulfulde_run/audio/waxal_asr_cc31e5013b6e4af1bdecfab2cb425577.wav	14.749	45.03	0.76	Ɓe njehi ɓe koo’onoyi mo ajabaajo ɓe ngaddi, jam puccu goo hiji wii : ndaa hannde ɓe ɗon ngaddane debbo haa ɓe kumpito to a gorko, to a debbo.	ɓe njehi ɓe koo onoyi mo ajabaajo ɓe ngaddi jam puccu goo hiji wii ndaa hannde ɓe ɗon ngaddane debbo haa ɓe kumpito to a gorko to a debbo	29	unknown
waxal_asr_7f8f9d090e544864a3fd8ec4bf69fe30	data/fulfulde_run/audio/waxal_asr_7f8f9d090e544864a3fd8ec4bf69fe30.wav	7.186	43.03	0.82	Jam acci, kad doo mo waddi haa mo jo’’ina ndiyam goo mo dilla non,	jam acci kad doo mo waddi haa mo jo ina ndiyam goo mo dilla non	15	unknown
waxal_asr_ed07ff9c3b7548a891f451f711804235	data/fulfulde_run/audio/waxal_asr_ed07ff9c3b7548a891f451f711804235.wav	12.848	49.82	0.78	Jam, ɓe njehi ɓe mbi’ata mo : Laamɗo Alla woonane, ɓinngel ma reedu, o wii fewre! Pirnaneɗam mo daande, ɓe piirni gorko goo daande.	jam ɓe njehi ɓe mbi ata mo laamɗo alla woonane ɓinngel ma reedu o wii fewre pirnaneɗam mo daande ɓe piirni gorko goo daande	24	unknown
waxal_asr_1cb8b1f918b943eeb851a301bdfc1f48	data/fulfulde_run/audio/waxal_asr_1cb8b1f918b943eeb851a301bdfc1f48.wav	11.67	57.56	0.77	Ndaa ngol yatta, ndaa mi jooɗi; Aadamu aardo waɗi konte man haa paamon kadi haa ɗoo, on paami naa?	ndaa ngol yatta ndaa mi jooɗi aadamu aardo waɗi konte man haa paamon kadi haa ɗoo on paami naa	19	unknown
waxal_asr_fb0a0fd0bca2447bbcf21b6457b0a3d9	data/fulfulde_run/audio/waxal_asr_fb0a0fd0bca2447bbcf21b6457b0a3d9.wav	2.76	49.06	0.8	Hm, buhu ban Muusa nii.	hm buhu ban muusa nii	5	unknown
waxal_asr_caabe5972803408eab0b264dec9d0ba9	data/fulfulde_run/audio/waxal_asr_caabe5972803408eab0b264dec9d0ba9.wav	11.69	41.17	0.89	ɓe ɓadi yottaago nii, laamɗo wii : miin kam naane maa, naa naa hoore am ɓaŋan no mi, ndaa kuturuujo am oo ɓaŋan mo mi.	ɓe ɓadi yottaago nii laamɗo wii miin kam naane maa naa naa hoore am ɓaŋan no mi ndaa kuturuujo am oo ɓaŋan mo mi	24	unknown
waxal_asr_7371c642cdec4c4d82a7ed87dbb3beb6	data/fulfulde_run/audio/waxal_asr_7371c642cdec4c4d82a7ed87dbb3beb6.wav	6.455	49.99	0.79	Ɓe loowa, ɓe ngadda haako ɓusko kad doo fahin ɓe cukka, a nani?	ɓe loowa ɓe ngadda haako ɓusko kad doo fahin ɓe cukka a nani	13	unknown
waxal_asr_f5329559581b4ecd93a3cd58851b6600	data/fulfulde_run/audio/waxal_asr_f5329559581b4ecd93a3cd58851b6600.wav	7.083	49.6	0.78	O ɗon jooɗi nge ɗon solta, nge ɗon solta walaa lekki, walaa ɗume.	o ɗon jooɗi nge ɗon solta nge ɗon solta walaa lekki walaa ɗume	13	unknown
waxal_asr_8ab7550583c646d8a2e1b4387a4ae988	data/fulfulde_run/audio/waxal_asr_8ab7550583c646d8a2e1b4387a4ae988.wav	3.511	47.22	0.76	en cenndirtaa! ɓikkoy ɗon ngooka.	en cenndirtaa ɓikkoy ɗon ngooka	5	unknown
waxal_asr_4c1bda89205844779ea142d58226fdb7	data/fulfulde_run/audio/waxal_asr_4c1bda89205844779ea142d58226fdb7.wav	12.365	46.61	0.78	Ɓiira subaha non, puru goo hiji, o ummi o wa’’i puccu goo : kaɗam na kaɗam na, ɓiira maccuɓeeji tokkiti,	ɓiira subaha non puru goo hiji o ummi o wa i puccu goo kaɗam na kaɗam na ɓiira maccuɓeeji tokkiti	20	unknown
waxal_asr_0aff6e4adc0d4187a7129384e12e3155	data/fulfulde_run/audio/waxal_asr_0aff6e4adc0d4187a7129384e12e3155.wav	14.3	49.79	0.84	Min ngardi no bee sappa’am’en, nde miin ngardi bee sappa’am’en goo, sappa am’en mbii miin on mi ɓii laafuɗo mi nasta, ɓe ngurtintam;	min ngardi no bee sappa am en nde miin ngardi bee sappa am en goo sappa am en mbii miin on mi ɓii laafuɗo mi nasta ɓe ngurtintam	28	unknown
waxal_asr_1973239d51da4f9991248e58b731ff68	data/fulfulde_run/audio/waxal_asr_1973239d51da4f9991248e58b731ff68.wav	5.624	36.41	0.89	Ɓe tawa ɗum ɗaɗol ɓe ngudina kadi boo haa ɓe keɓti ƴoƴre maako goo.	ɓe tawa ɗum ɗaɗol ɓe ngudina kadi boo haa ɓe keɓti ƴoƴre maako goo	14	unknown
waxal_asr_bb64bf05e3d34093894ab7b81828aaf6	data/fulfulde_run/audio/waxal_asr_bb64bf05e3d34093894ab7b81828aaf6.wav	9.54	53.13	0.73	Debbo maako oo ɗoo, o wujjan foroy, wujjan foroy, wujjan foroy waddana mo.	debbo maako oo ɗoo o wujjan foroy wujjan foroy wujjan foroy waddana mo	13	unknown
waxal_asr_8238a64052b145be96be53127458d06a	data/fulfulde_run/audio/waxal_asr_8238a64052b145be96be53127458d06a.wav	4.859	37.68	0.9	Kanko boo o wa’’i puccu goo o ɗon saaɓna, o ɗon saaɓna,	kanko boo o wa i puccu goo o ɗon saaɓna o ɗon saaɓna	13	unknown
waxal_asr_464e4e7f2dfa42a6900e54ec5c2c5105	data/fulfulde_run/audio/waxal_asr_464e4e7f2dfa42a6900e54ec5c2c5105.wav	3.519	34.91	0.92	Naa ɓe ɗon mooɓta loope haa ɓe maha goo naa?	naa ɓe ɗon mooɓta loope haa ɓe maha goo naa	10	unknown
waxal_asr_4c268809712541129a46da04262240ad	data/fulfulde_run/audio/waxal_asr_4c268809712541129a46da04262240ad.wav	16.38	52.64	0.76	mi wari goo, innde ɓinngel goo ma, no mbarooga ewnorto ɗum kummbo, ɓinngel goo ɓe ewni ɗum, ɓe ngasi ngaska ɓe nasti daada, baaba, ɓinngel;	mi wari goo innde ɓinngel goo ma no mbarooga ewnorto ɗum kummbo ɓinngel goo ɓe ewni ɗum ɓe ngasi ngaska ɓe nasti daada baaba ɓinngel	25	unknown
waxal_asr_9a6e21a10b474a2cacfefccb7f24d44e	data/fulfulde_run/audio/waxal_asr_9a6e21a10b474a2cacfefccb7f24d44e.wav	3.06	52.22	0.8	mo yaadu batuure ngarmi laargo.	mo yaadu batuure ngarmi laargo	5	unknown
waxal_asr_b30be6529f7248b594701f6540dcac9a	data/fulfulde_run/audio/waxal_asr_b30be6529f7248b594701f6540dcac9a.wav	4.95	49.71	0.79	Ɓe ndokkidi mo bee jawdi ko o wurtoro.	ɓe ndokkidi mo bee jawdi ko o wurtoro	8	unknown
waxal_asr_f8ceef3419024383b25a64675ea3477d	data/fulfulde_run/audio/waxal_asr_f8ceef3419024383b25a64675ea3477d.wav	3.06	49.95	0.58	laamiɗo nelam no;	laamiɗo nelam no	3	unknown
waxal_asr_83c4dd8fce3e441fbc8e89a60a6cc0be	data/fulfulde_run/audio/waxal_asr_83c4dd8fce3e441fbc8e89a60a6cc0be.wav	2.695	44.34	0.76	ɗon ɗon njaalnoomi ka.	ɗon ɗon njaalnoomi ka	4	unknown
waxal_asr_710f7c1619dc4485992b6c12adbde880	data/fulfulde_run/audio/waxal_asr_710f7c1619dc4485992b6c12adbde880.wav	2.473	57.14	0.73	ndaa haa ɗoo jiire nasti.	ndaa haa ɗoo jiire nasti	5	unknown
